restaurant_id,name,city,cuisine,latitude,longitude,takeaway,delivery,opening_hours
9503186808,Theo Thai Bistro,New York,thai,40.6811565,-73.9741996,Unknown,Unknown,Unknown
9503346179,Mint Heights,New York,indian,40.6930776,-73.9714526,yes,yes,"Mo-Fr 11:00-15:00,17:00-22:00; Sa-Su 12:00-22:00"
9505939777,Kissaki Sushi,New York,japanese,40.7785113,-73.9782049,Unknown,Unknown,Unknown
9508244826,Anytime NYC,New York,korean,40.747815,-73.9867152,yes,yes,Unknown
9509187745,Esora Omakase,New York,japanese;omakase,40.7270215,-73.9892732,Unknown,Unknown,Tu-Sa 18:45+
9509187746,J-Spec,New York,japanese;steak_house,40.7270458,-73.9893304,yes,Unknown,"Tu-Fr 17:00-23:00; Sa 12:00-15:00,17:00-23:00; Su 12:00-15:00,17:00-22:00"
9511112455,Shihou Omakase,New York,japanese,40.7783033,-73.9779157,Unknown,Unknown,Mo-Su 17:00-21:30
9511990466,Pilar Cuban Eatery,New York,cuban;brunch,40.688066,-73.9550313,Unknown,Unknown,Mo-Su 12:00-22:00
9511990470,Valentine's Pizza,New York,pizza,40.6875557,-73.9545693,Unknown,Unknown,Unknown
9512186337,Bombay Heights,New York,indian,40.6882255,-73.9550673,Unknown,Unknown,Unknown
9512283422,Thai 101,New York,thai,40.6931406,-73.967508,yes,yes,Unknown
9515335029,Thai Holic,New York,thai,40.6930704,-73.9713049,Unknown,Unknown,Unknown
9518146176,Ras,New York,ethiopian,40.6734302,-73.9568169,Unknown,Unknown,Mo-We 14:00-22:00; Th-Fr 14:00-23:00; Sa 12:00-23:00; Su 12:00-22:00
9528668470,As You Are,New York,american;brunch;pastry,40.6878617,-73.9835994,Unknown,Unknown,"Mo-Fr 07:30-14:00,17:30-22:00; Sa-Su 07:30-15:00,17:30-22:00"
9530084241,Village Square Pizza,New York,pizza,40.7331096,-74.0054881,Unknown,Unknown,Unknown
9532890830,Cafe Plus,New York,american;nigerian,40.6797547,-73.9402608,Unknown,Unknown,Unknown
9535050121,Sveta,New York,russian,40.729671,-74.0041564,Unknown,yes,Mo 16:00-23:30; Tu-Su 11:30-23:30
9535119733,Mishka Soho,New York,eastern_european,40.7236733,-74.0038719,yes,yes,"Mo-Th, Su 12:00-22:00; Fr 10:00-22:00; Sa 10:00-01:00"
9535989740,Gueros,New York,mexican,40.6752285,-73.9567001,yes,Unknown,Mo-We 16:00-22:00; Th-Fr 16:00-23:00; Sa 11:00-23:00; Su 11:00-22:00
9537753229,Los Cabos,New York,mexican,40.6502767,-74.0047115,Unknown,Unknown,Unknown
9537798314,Rinconcito Familiar,New York,mexican,40.6497972,-74.0056634,Unknown,Unknown,Mo-Th 10:00-22:00; Fr-Sa 10:00-23:00; Su 10:00-22:00
9538436273,Jalepeños,New York,mexican,40.6409643,-74.0148636,yes,yes,Unknown
9538728525,Churrasqueria JC,New York,Unknown,40.731019,-74.0559644,yes,Unknown,Mo-Su 11:00-22:00
9538728535,Little Quiapo,New York,asian;filipino,40.7311033,-74.0555614,only,Unknown,Mo-Su 08:00-16:00
9538728539,KTR Biryani & Curry,New York,indian,40.7301096,-74.0555047,yes,yes,"We-Mo 11:30-24:00 ""dine in""; Mo-Su 11:30-24:00 ""takeout"""
9538728541,John's,New York,sandwich;american;burger;breakfast;bagel;salad,40.7312723,-74.0564683,Unknown,Unknown,Mo-Fr 07:30-16:00; Sa-Su 07:30-15:30
9538839142,Ling Long Xuan,New York,chinese,40.7322877,-74.057015,Unknown,Unknown,Mo-Th 11:00-22:00; Fr-Su 10:30-22:30
9538992245,Freetown Road Project,New York,caribbean,40.7338498,-74.0583182,yes,yes,We-Fr 15:00-22:00; Sa 12:00-22:00; Su 12:00-18:00
9538992246,Lucky Star,New York,chinese,40.733974,-74.058422,yes,Unknown,Unknown
9538992247,Yummy Tortillas,New York,mexican,40.7339893,-74.0584107,yes,Unknown,Unknown
9539253676,Lievito Pizza,New York,pizza;pasta;sandwich;salad,40.7341677,-74.059197,yes,yes,Su-Th 11:00-01:45; Fr-Sa 11:00-02:45
9539253677,Banana King,New York,latin_american,40.7343379,-74.0591007,yes,Unknown,24/7
9542864478,Cantinflas Mexican Deli,New York,mexican,40.791418,-73.9450229,yes,Unknown,Mo-Sa 08:00-19:00; Su 10:00-14:00
9542866767,La Fonda,New York,caribbean;puerto_rican,40.7919013,-73.9450329,yes,yes,"Tu-Th 12:00-22:00; Fr,Sa 11:00-23:00; Su 11:00-22:00"
9542956845,Meli's,New York,Unknown,40.7901672,-73.9470764,yes,yes,Mo-Sa 08:00-19:00
9543870917,Cuchifritos,New York,Unknown,40.7981041,-73.9410798,Unknown,Unknown,Unknown
9543883517,Los Mariscos,New York,seafood;mexican;tacos,40.742149,-74.0056195,Unknown,Unknown,Mo-Sa 11:00-22:00; Su 11:00-21:00
9543883817,Miznon,New York,Unknown,40.7424326,-74.0062542,Unknown,Unknown,Unknown
9543907017,Joe's Steam Rice Roll,New York,Unknown,40.7190696,-74.0007786,Unknown,Unknown,Unknown
9543908517,Fong On,New York,chinese,40.7141992,-73.9936957,Unknown,Unknown,Tu-Su 11:00-19:00
9543909517,El Castillo de Jagua,New York,latin_american,40.719825,-73.9878343,Unknown,Unknown,Mo-Th 08:00-21:00; Fr-Sa 08:00-22:00; Su 08:00-21:00
9543909617,Empanada Mama,New York,colombian,40.7187446,-73.9909123,yes,yes,10:00-05:00
9543912717,Cheong Fun Cart,New York,Unknown,40.7176997,-73.9961879,Unknown,Unknown,Unknown
9543912817,Yi Ji Shi Mo,New York,chinese,40.7182009,-73.9958285,only,Unknown,Unknown
9543930717,The Freakin Rican®,New York,Unknown,40.7552942,-73.9183285,Unknown,Unknown,Unknown
9543945217,Oasis,New York,Unknown,40.7182769,-73.9574477,Unknown,Unknown,Unknown
9546812464,Gee's Caribbean Restaurant,New York,caribbean,40.6722793,-73.9504213,Unknown,Unknown,Mo-Fr 11:00-21:00; Sa 11:00-22:00; Su 11:00-20:00
9553068941,Le Baobab Gouygui,New York,senegalese;african,40.8023545,-73.9509307,yes,yes,13:00-01:00
9553068946,Safari,New York,african;somali,40.8038486,-73.9535718,yes,yes,We-Su 09:00-22:00
9553068947,Keur Coumba,New York,african;senegalese,40.8026563,-73.9507343,yes,yes,Sa-Th 08:30-03:00; Fr 08:30-03:30
9553068948,BLVD Bistro,New York,soul_food;southern,40.8043653,-73.9556713,yes,yes,"We, Th 12:00-21:00; Fr 12:00-22:00; Sa 10:00-22:00; Su 10:00-19:00"
9553068949,Harlem Food CT,New York,middle_eastern,40.8016692,-73.9492812,yes,yes,10:00-23:00
9553127998,Tropilyz,New York,dominican;caribbean,40.8028721,-73.9521254,yes,yes,Mo-Sa 08:00-21:00
9553134899,La Savane,New York,african,40.8041288,-73.9542537,yes,yes,12:00-01:00
9553153273,Pikine,New York,senegalese;african,40.8041913,-73.9543835,yes,yes,12:00-24:00
9558935214,Chama Mama,New York,georgian,40.7384151,-73.9989186,Unknown,Unknown,Mo-Su 11:00-23:00
9559184085,Uva Next Door,New York,italian,40.7721374,-73.9556862,Unknown,Unknown,"Tu-Th 17:00-23:00; Fr, Sa 17:00-24:00; Su, Mo 17:00-22:30"
9559184086,Ollie's To Go,New York,chinese,40.7719736,-73.9556563,yes,no,11:30-22:30
9559184087,Uva,New York,italian,40.7721955,-73.9556505,yes,yes,"Mo 15:00-24:00; Tu-Fr 15:00-01:00; Sa, Su 11:00-01:00"
9559184088,the Blue Mezze Bar,New York,mediterranean;tapas,40.7720432,-73.9557634,yes,yes,16:30-24:00
9559467211,Sabor A Mexico II,New York,mexican,40.7725552,-73.957013,yes,yes,Mo-Sa 11:00-23:00; Su 11:00-22:00
9559639727,Hi-Collar,New York,japanese,40.7295825,-73.9878389,Unknown,Unknown,"Mo-Sa 11:00-18:00, 19:00-24:00"
9560130501,Grata Thai,New York,thai,40.7604877,-73.9615727,yes,yes,Mo-Th 11:00-22:00; Fr 11:30-22:30; Sa 12:00-23:00; Su 12:00-22:30
9566829984,Nan Xiang Xiao Long Bao,New York,chinese;dumpling,40.7292575,-73.9889137,Unknown,Unknown,Mo-Su 11:00-02:00
9566829985,Szechuan Mountain House - 川山甲,New York,chinese;sichuan,40.7291717,-73.9885755,Unknown,Unknown,Mo-Su 11:30-23:00
9569499611,Max's Restaurant,New York,asian;filipino,40.7349021,-74.060132,yes,Unknown,Mo-Th 11:00-19:00; Fr-Su 11:00-20:00
9571265607,Island,New York,seafood;american,40.7849377,-73.9556277,yes,yes,"Mo-Fr 11:30-15:30, 16:30-21:30; Sa, Su 11:00-15:30, 17:00-21:30"
9571408096,Vicolina,New York,italian,40.784982,-73.9560188,yes,yes,"Mo-Fr 11:00-22:00; Sa, Su 11:00-22:00"
9571408097,Table d'Hôte,New York,french,40.7844621,-73.9557959,yes,yes,"Tu-Su 12:00-15:00, 17:00-21:00"
9571664618,Al Vaporetto,New York,italian,40.7757456,-73.9569141,Unknown,Unknown,17:00-22:00
9571832579,OM,New York,indian,40.7726896,-73.9497324,yes,yes,"Mo-Th 11:30-14:45, 17:00-22:00; Fr 11:30-14:45, 17:00-22:15; Sa 11:30-22:15; Su 11:30-22:00"
9571832581,Bistro Nando,New York,mediterranean,40.7756602,-73.9535891,yes,yes,"Mo-Fr 12:30-23:00; Sa, Su 10:00-23:00"
9577868702,Uptown Pizzeria,New York,pizza,40.7532516,-74.0253679,Unknown,Unknown,Unknown
9579194112,Malii Gramercy,New York,thai,40.7376737,-73.9813051,yes,yes,Mo-Th 11:30-22:00; Fr-Sa 11:30-22:30; Su 11:30-22:00
9579352615,Rubys,New York,american,40.7310793,-73.9883694,Unknown,Unknown,Mo-Su 09:00-22:30
9579352616,The Dolar Shop,New York,Unknown,40.7310867,-73.9885167,Unknown,Unknown,Unknown
9579458320,Yasouvlaki,New York,greek,40.780315,-73.9531563,yes,yes,"Mo-Th 11:30-21:30; Fr, Sa 11:30-22:00; Su 11:30-21:30"
9579615886,Ooki Sushi,New York,japanese;sushi,40.7803272,-73.9526335,yes,yes,11:30-22:00
9579615888,Effy's Cafe on York,New York,mediterranean,40.7775912,-73.9456744,yes,yes,08:00-17:00
9581299655,Daikanyama,New York,japanese,40.7619777,-73.9672689,yes,yes,12:00-19:00
9581299658,Anassa Taverna,New York,greek,40.7619879,-73.9659672,yes,yes,"Su, Mo 11:30-22:30; Tu-Th 11:30-23:00; Fr, Sa 11:30-23:30"
9581876700,Beron Beron,New York,japanese,40.7287959,-73.9841615,yes,yes,Tu-Su 15:30-22:30
9581876701,Sabor A Mexico,New York,mexican,40.7285297,-73.9843806,yes,Unknown,"Mo-Th 12:00-21:30; Fr, Sa 12:00-22:00; Su 12:00-21:00"
9581876702,Joe & Pat's,New York,pizza,40.7289087,-73.9840953,yes,yes,"Mo-Th 16:00-23:00; Fr, Sa 11:30-24:00"
9581954770,Polash Indian,New York,indian,40.7978413,-73.9342993,Unknown,Unknown,Mo-Su 12:00-21:30
9583501317,Lucy's Vietnamese,New York,vietnamese,40.6856058,-73.9541676,Unknown,Unknown,Mo-Su 12:00-22:00
9586083803,Boar's Head Cafe,New York,sandwich,40.7636101,-73.9669772,Unknown,Unknown,Mo-Fr 08:00-17:00
9586584588,Eat Here Now,New York,diner,40.7651445,-73.9658755,yes,yes,Mo-Sa 07:00-21:00; Su 07:00-19:00
9586659414,JoJo,New York,french,40.7651273,-73.9656648,yes,yes,"We, Th, Fr 17:00-21:30; Sa, Su 12:00-15:00, 17:00-21:30"
9595950536,Tong,New York,thai,40.707848,-73.920557,yes,yes,"Mo-Th 12:00-15:00,17:00-22:00; Fr-Sa 12:00-15:00,17:00-22:30; Su 12:00-15:00,17:00-22:00"
9595950537,Za-Ya,New York,ramen,40.7079761,-73.9204264,Unknown,Unknown,Tu-Sa 17:00-21:00
9596901539,Paola's,New York,italian,40.7822852,-73.95338,"11:30-19:00, 20:00-21:30","11:30-19:00, 20:00-21:30",Mo-Su 11:00-22:00
9611990778,Sake Bar Hagi,New York,japanese;ramen;sushi;yakitori;sake;shochu;cocktails,40.7627414,-73.9849799,Unknown,Unknown,"Mo-We 17:00-23:00; Th 17:00-00:00; Fr 17:00-01:00; Sa 12:00-15:00,16:00-01:00; Su 12:00-15:00,16:00-23:00"
9615063330,Fresh 99 cents pizza,New York,pizza,40.7386552,-74.0004096,Unknown,Unknown,Unknown
9615087389,Rizzo Bakery & Pizzeria,New York,pizza,40.7416618,-74.0520167,Unknown,Unknown,Unknown
9615093450,Zazzy's Pizza,New York,pizza,40.7366471,-74.0013787,Unknown,Unknown,Unknown
9622073539,Gua-Cu-Co,New York,latin_american,40.6919755,-73.9429,Unknown,Unknown,Unknown
9624267824,Samurai Papa,New York,ramen,40.6898051,-73.9510019,Unknown,Unknown,"Mo-Fr 17:00-21:30; Sa 12:00-15:00,17:00-21:30; Su 12:00-15:00,17:00-21:20"
9625310236,Saraghina Caffé,New York,italian,40.6896885,-73.9718297,Unknown,Unknown,Mo-Su 17:00-22:00
9627793172,House of Lasagna,New York,italian,40.7496787,-73.9775166,yes,yes,"Tu-Fr 12:00-21:00; Mo, Sa, Su 17:00-21:00"
9629550614,Black Iris,New York,middle_eastern,40.687312,-73.9725117,Unknown,Unknown,Mo-Su 12:00-22:15
9630352308,Douska,New York,sushi;japanese,40.7190702,-73.990767,yes,yes,"Mo-Fr 15:00-22:30; Sa, Su 12:00-22:30"
9633919717,Teranga,New York,african,40.7962743,-73.9494139,Unknown,Unknown,Sa-Su 12:00-20:00
9634779296,Sojourn Social,New York,american,40.7794402,-73.9503511,yes,Unknown,16:00-02:00
9641667511,Park Avenue Pizza,New York,pizza,40.7520643,-74.0535867,Unknown,Unknown,Unknown
9641678793,Roma Pizza,New York,pizza,40.7783566,-73.9485422,Unknown,Unknown,Unknown
9641688817,Kora,New York,donut,40.7511265,-73.9499187,Unknown,Unknown,Fr-Sa 15:00-18:00
9641761322,Elzaeem,New York,pizza,40.7301686,-74.065349,Unknown,Unknown,Unknown
9642113264,Mamoun's Falafel,New York,middle_eastern,40.7288007,-73.9885054,yes,yes,Mo-Su 11:00-23:00
9644541105,Antoya Korean BBQ,New York,korean,40.7480141,-73.9872738,yes,yes,"Su-Th 11:30-22:45; Fr, Sa 11:30-02:45"
9644596253,E-MO,New York,korean;gimbap;sushi,40.7473128,-73.9861372,only,no,Mo-Sa 09:00-19:00
9644596254,Hong Chun Cheon Dak Galbi,New York,korean,40.7472762,-73.9861356,yes,yes,11:30-21:30
9644596255,Kushi Kushi Yaki,New York,japanese;ramen,40.7472788,-73.9860623,yes,yes,Su-Th 12:00-21:30; Th-Sa 12:00-23:00
9644596256,Koku Ramen,New York,japanese;ramen,40.7472957,-73.9860976,yes,yes,11:30-19:30
9644596257,MUI,New York,korean,40.747333,-73.9864401,Unknown,Su-We 17:00-24:00; Th-Sa 17:00-01:00,Su-We 15:00-02:00; Th-Sa 17:00-04:00
9644596258,Abiko Curry,New York,asian,40.7473223,-73.9861681,yes,yes,11:00-21:00
9644617681,Itaewon Pocha,New York,korean;gastropub,40.7476554,-73.9870454,Unknown,Unknown,"Tu-Th 17:00-02:00; Fr, Sa 17:00-04:00; Su 14:00-02:00"
9651946306,0.99 pizza,New York,pizza,40.7314661,-74.0013819,Unknown,Unknown,Unknown
9651965537,Sip Pizza,New York,pizza,40.7306308,-74.0618303,Unknown,Unknown,Unknown
9652130907,Cascalote,New York,latin_american,40.779564,-73.9502711,yes,yes,Mo-Su 17:00-23:00
9652667117,Jimmy’s Brooklyn Pizza,New York,pizza,40.7190322,-74.0434935,Unknown,Unknown,Unknown
9652667217,Paparazzi Pizza,New York,pizza,40.7222286,-74.0655491,Unknown,Unknown,Unknown
9652667218,Torna Pizzeria,New York,pizza,40.7479072,-74.0308963,Unknown,Unknown,Unknown
9652667219,Stanton Street Pizza,New York,pizza,40.7207983,-73.9866677,Unknown,Unknown,Unknown
9652667317,Prince of Pizza,New York,pizza,40.7256241,-74.0681098,Unknown,Unknown,Unknown
9652667417,Pizzeria Las Americas,New York,pizza,40.7166151,-74.0390311,Unknown,Unknown,Unknown
9652667418,Mama Leona Pizza,New York,pizza,40.7435609,-74.0512334,Unknown,Unknown,Unknown
9652667419,Gino’s Pizzeria,New York,pizza,40.7477865,-74.047957,Unknown,Unknown,Unknown
9652667420,Anna Maria Pizzeria,New York,pizza,40.7556058,-74.0468376,Unknown,Unknown,Unknown
9652667421,Napoli’s Pizza,New York,pizza,40.7394223,-74.0349364,Unknown,Unknown,Unknown
9652667517,Old Lorenzo’s Pizza,New York,pizza,40.7419214,-74.0400675,Unknown,Unknown,Unknown
9652667617,Pizzeria Hoboken,New York,pizza,40.7470972,-74.0348511,Unknown,Unknown,Unknown
9654066987,Viva Mexico Taqueria,New York,mexican;tacos,40.7140288,-74.0403104,Unknown,Unknown,Unknown
9654087803,Krispy Pizza,New York,pizza,40.7133812,-74.0350341,Unknown,Unknown,"Mo-Th 10:30-21:00; Fr 10:30-22:00; Sa,Su 11:30-21:00"
9654087804,Yaso,New York,asian,40.7132002,-74.0345129,Unknown,Unknown,11:00-21:00
9654088076,Miss Saigon,New York,vietnamese,40.8001787,-73.9661299,Unknown,Unknown,Unknown
9655041169,fresh&co Snackbar,New York,Unknown,40.7297872,-73.9933323,Unknown,Unknown,Mo-Fr 06:30-21:00; Sa-Su 09:30-19:00
9656848883,Poke Bowl,New York,Unknown,40.7454489,-73.9805254,Unknown,Unknown,Unknown
9658995859,Northerly Coffee,New York,coffee_shop,40.7105767,-73.9580361,Unknown,Unknown,Unknown
9659208992,Masala King,New York,indian,40.747152,-73.9819585,Unknown,Unknown,Unknown
9659538027,Okiboru House of Udon,New York,japanese,40.728188,-73.9877361,Unknown,Unknown,Tu-Su 16:00-22:00
9659554656,Ogawa,New York,japanese,40.727284,-73.99223,yes,yes,Mo-Fr 12:30-21:30; Sa 17:00-21:30
9659602452,Rumi Turkish Grill,New York,turkish,40.714526,-74.0362646,Unknown,Unknown,Unknown
9659618270,Honshu Sushi,New York,sushi,40.7156614,-74.0360748,Unknown,Unknown,Unknown
9661577654,Buddy's JC,New York,american,40.7161751,-74.0376927,Unknown,Unknown,Unknown
9661577655,Mantra,New York,indian,40.7164252,-74.037639,Unknown,Unknown,Unknown
9661577658,Liberty Prime Steakhouse,New York,steak_house,40.7168661,-74.0394027,Unknown,Unknown,Unknown
9661577659,Edward's Steakhouse,New York,steak_house,40.7162853,-74.0427363,Unknown,Unknown,Unknown
9661654061,Frankie,New York,Unknown,40.7171401,-74.0441346,Unknown,Unknown,Unknown
9661654063,Itto Sushi,New York,sushi,40.7167274,-74.0471547,Unknown,Unknown,Unknown
9661654064,CAVA,New York,mediterranean,40.716734,-74.0354382,Unknown,Unknown,Unknown
9661654066,Amiya,New York,indian,40.7163796,-74.0350784,Unknown,Unknown,Unknown
9661776185,Hudson & Co.,New York,american,40.7209744,-74.0317379,Unknown,Unknown,Unknown
9661776186,DOMODOMO,New York,japanese,40.7201267,-74.0342297,yes,Unknown,Unknown
9661776187,Porto Leggero,New York,italian,40.7182218,-74.0345515,Unknown,Unknown,Unknown
9664467134,Luna Asian Bistro,New York,asian,40.7572434,-73.9206368,Unknown,Unknown,Mo-Fr 15:30-22:00
9664809923,Bistro les Amis,New York,french,40.7247352,-74.0025962,yes,yes,11:30-23:30
9665442785,American Brass,New York,american,40.7437979,-73.958419,Unknown,Unknown,"We-Fr 05:00-22:00; Sa, Su 11:00-15:00, 17:00-23:00"
9667048417,Wurstbar,New York,german,40.7204218,-74.0466428,Unknown,Unknown,"Mo-Th, Su 12:00-22:00; Fr, Sa 12:00-23:00"
9667049917,Efes,New York,turkish,40.7204998,-74.0469502,Unknown,Unknown,Unknown
9668165673,Il Buco Alimentari,New York,italian,40.7265607,-73.9924685,Unknown,Unknown,Mo-Fr 11:30-22:00; Sa 11:00-23:00; Su 11:00-22:00
9668674894,Drinkology,New York,Unknown,40.7553237,-73.9184041,Unknown,Unknown,Unknown
9670464381,Liberty Soul Food,New York,american,40.6850565,-73.9139634,Unknown,Unknown,Unknown
9670997117,Claudio’s Pizza & Pasta,New York,pizza,40.7603948,-73.9946972,yes,yes,Mo-Su 10:45-22:30
9671008374,Vic's,New York,italian,40.7269244,-73.9932027,Unknown,Unknown,Mo 17:00-22:00; Tu-Fr 17:00-23:00; Sa 11:00-23:00; Su 11:00-22:00
9671326908,Misirizzi,New York,italian,40.7272644,-73.9921901,Unknown,Unknown,Tu-Th 16:00-22:00; Fr-Sa 16:00-23:00; Su 16:00-22:00
9671893385,Good Luck,New York,chinese,40.7392056,-73.9197806,yes,yes,"Mo-Th 11:00-23:00; Fr, Sa 11:00-23:30; Su 12:00-23:00"
9671893393,Cemitas El Tigre,New York,mexican,40.7392089,-73.9198581,yes,yes,"Mo-Fr 11:00-22:00; Sa, Su 10:30-22:00"
9673072467,Arcos de Puebla,New York,mexican,40.7071589,-73.9395935,Unknown,Unknown,Mo-Su 11:30-22:30
9673090632,Carribean Soul,New York,Unknown,40.7074088,-73.9396195,Unknown,Unknown,Unknown
9681503388,Tudor City Steakhouse,New York,steak_house,40.7492111,-73.9701909,Unknown,Unknown,Mo-Su 12:00-22:00
9682801120,East Hana JC,New York,japanese,40.7168068,-74.0389636,Unknown,Unknown,Unknown
9682801121,Taste of North China,New York,chinese,40.7166604,-74.0376091,Unknown,Unknown,Unknown
9683526577,Elio's,New York,Unknown,40.776803,-73.9527507,Unknown,Unknown,Unknown
9683548273,Fumo,New York,italian,40.7766475,-73.9523881,yes,yes,"Mo-We, Su 11:00-22:00; Th-Sa 11:00-22:30"
9683990784,Etérea,New York,Unknown,40.7246902,-73.9836974,Unknown,Unknown,Unknown
9684925126,Ovelia,New York,greek,40.7658643,-73.9187427,Unknown,Unknown,Unknown
9688958147,Tomo21 Sushi,New York,japanese,40.7276995,-74.0001628,Unknown,Unknown,Unknown
9690650984,Milk and Roses,New York,italian;american,40.737425,-73.9550647,Unknown,Unknown,Unknown
9690650989,Hana Makgeoli,New York,korean,40.7363383,-73.9514989,Unknown,Unknown,Unknown
9690757650,Inase,New York,sushi,40.7745535,-73.9508433,yes,yes,Tu-Su 17:30-22:00
9690757651,AOC East,New York,french,40.774688,-73.9507292,yes,yes,Mo-We 16:00-24:00; Th-Fr 16:00-01:00; Sa 12:00-01:00; Su 12:00-24:00
9690757653,QUATORZE bis,New York,french,40.7743123,-73.950992,yes,yes,"Mo-Th 17:30-22:30; Fr-Su 12:00-15:00, 17:30-22:30"
9690757655,Felice,New York,italian;tuscan,40.7748986,-73.951071,yes,yes,Su-Tu 12:00-22:00; We-Sa 12:00-23:00
9692134308,Tacos del Este Superior,New York,mexican,40.7681319,-73.9611242,Unknown,Unknown,Mo-Su 11:00-23:00
9693342310,Watawa Sushi,New York,sushi,40.7750333,-73.909408,Unknown,Unknown,11:30-21:30
9693419527,Oishi Noodle Bar,New York,japanese,40.6181052,-74.0334351,yes,yes,We 17:00-22:15; Th 17:00-24:00; Fr-Sa 17:00-02:00; Su 17:00-23:00
9693419528,The Common,New York,american;italian;breakfast,40.6178284,-74.0335522,Unknown,Unknown,Mo-Su 08:00-15:30
9693563601,Chicken Festival,New York,peruvian;barbecue;chicken,40.7765245,-73.9110067,Unknown,Unknown,Mo-Su 11:30-21:00
9693909435,Chez Oskar,New York,french,40.6821771,-73.9290631,Unknown,Unknown,"Su-Th 11:00-16:30, 17:30-23:00; Fr-Sa 11:00-16:30, 17:30-23:30"
9693909436,Trad Room,New York,japanese,40.6838943,-73.9294152,Unknown,Unknown,Mo-Th 17:00-23:00; Fr-Sa 16:00-02:00; Su 16:00-23:00
9694850817,Little Athens,New York,Unknown,40.6289826,-74.0285617,Unknown,Unknown,Unknown
9695903781,BRUJOS Brooklyn Taco Company,New York,mexican,40.7143075,-73.9445172,yes,yes,Unknown
9696064165,The Empanada Spot,New York,colombian,40.7147274,-73.9442426,yes,Unknown,"Su-Th 11:00-21:00; Fr, Sa 11:00-24:00"
9696064166,Carmine & Sons Pizzeria & Sports Bar,New York,italian;pizza,40.7149179,-73.9442822,Unknown,Unknown,"Mo-Th 11:30-24:00; Fr, Sa 12:00-24:00"
9706028117,NY $1.50 Fresh Pizza,New York,pizza,40.7356777,-74.0013735,Unknown,Unknown,Unknown
9706384917,Sal’s Pizza,New York,pizza,40.7637091,-73.9921426,Unknown,Unknown,Unknown
9709984690,Farook's Halal Cart,New York,Unknown,40.7336744,-73.9883102,Unknown,Unknown,Unknown
9715980450,Rabbit House Omakase & Sake Bar,New York,japanese,40.7162726,-73.9895495,Unknown,Unknown,"Tu,We 17:30-23:00; Th-Sa 17:30-24:00; Su 17:30-22:00"
9716055321,El Cabron Taqueria & Marisqueria,New York,mexican,40.7155198,-73.9899407,Unknown,Unknown,Mo-Su 11:00-21:00
9716055322,Tace Recipies,New York,mexican,40.7154324,-73.9899906,Unknown,Unknown,Mo-Sa 10:30-21:00
9719216591,O Cuisine,New York,Unknown,40.78739,-73.9516174,no,no,Unknown
9719529917,Mandato Mexican Restaurant,New York,mexican,40.6330735,-74.0273071,Unknown,yes,"Mo-We,Fr-Su 11:00-23:00"
9719703281,Silver Star,New York,diner,40.7641528,-73.9614942,Unknown,Unknown,07:00-23:00
9721647917,Tivoli Trattoria,New York,italian;pizza,40.735976,-74.0016638,Unknown,Unknown,Unknown
9721713290,Blue Fin,New York,Unknown,40.6874094,-73.9180407,Unknown,Unknown,Unknown
9725312456,Sergio's Pizza,New York,pizza,40.682827,-73.9288957,Unknown,Unknown,Mo-Su 11:00-22:00
9726158585,Taqueria Guadalupe,New York,mexican,40.7937413,-73.9450054,yes,yes,Unknown
9731450850,Peeps Kitchen,New York,chicken,40.7214116,-73.9458811,Unknown,Unknown,Unknown
9733053717,Pho Maiden Lane,New York,vietnamese,40.709698,-74.009548,yes,yes,Mo-Sa 10:00-20:00; Su 10:00-18:00
9733707531,Chow House,New York,chinese,40.7290896,-74.0007802,Unknown,Unknown,Mo-Su 12:00-22:00
9735458939,Mott Pho Bang,New York,vietnamese,40.7194647,-73.996424,Unknown,Unknown,Mo-Su 11:00-20:45
9735550663,Han Dynasty,New York,chinese,40.7322044,-73.9882118,Unknown,Unknown,Mo-Su 11:30-01:00
9735550665,Tacombi,New York,mexican,40.7321585,-73.9883569,yes,Unknown,Unknown
9736053031,Hyake,New York,japanese,40.7187004,-73.9944776,Unknown,Unknown,Unknown
9737988787,Docks,New York,seafood,40.7495103,-73.9751059,Unknown,Unknown,Unknown
9741451937,Forrest Point,New York,american,40.7031494,-73.9323462,yes,yes,"We, Th 16:00-22:00; Fr, Sa 11:00-23:00; Su 11:00-18:00"
9750365118,Twin Grills,New York,jamaican,40.6859819,-73.920975,only,Unknown,Mo-Sa 11:00-23:00
9752127120,Buntopia,New York,asian,40.6960574,-73.9339061,yes,Unknown,Mo-Su 12:00-21:30; Tu off
9752174406,jajaja,New York,Unknown,40.7201751,-73.9617238,Unknown,Unknown,"Mo-Fr 11:30-23:00; Sa,Su 11:00-24:00"
9752598077,Cuts and Slices,New York,pizza,40.6854893,-73.9203428,only,Unknown,Unknown
9753289208,Café Hestia,New York,american;asian;sandwich,40.707271,-74.0077613,yes,yes,Mo-Fr 07:00-20:00; Sa 07:00-17:00; Su 09:00-17:00
9756124149,New Hot Wok,New York,chinese,40.6256393,-73.9281637,Unknown,Unknown,Unknown
9770640990,Asian 83,New York,chinese,40.776203,-73.9531689,yes,Unknown,Unknown
9771053151,456 New Shanghai,New York,chinese;dumpling,40.7162541,-73.9982288,Unknown,Unknown,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00
9771083990,ZAZA,New York,diner,40.7084333,-74.0135562,yes,yes,07:00-22:00
